hole_high,hole_low,suited,pocket_pair,street,num_opponents,hand_class,normalized_strength,win_pct,tie_pct,loss_pct
10,5,0,0,3,4,9,0.0115,15.2,11.2,73.6
3,2,1,0,4,6,9,0.0427,13.0,1.6,85.4
13,6,0,0,3,2,9,0.1585,48.2,2.8,49.0
8,5,0,0,5,3,9,0.0543,0.0,0.0,100.0
13,4,1,0,3,4,8,0.5226,22.0,7.6,70.4
8,7,0,0,4,8,8,0.3391,5.0,1.4,93.6
11,11,0,1,4,6,8,0.4564,19.0,0.0,81.0
10,9,0,0,4,2,8,0.2214,15.2,8.2,76.6
7,7,0,1,5,5,7,0.6157,15.0,0.8,84.2
12,3,0,0,4,8,7,0.6328,14.0,6.0,80.0
13,7,0,0,0,8,0,0.0,9.2,3.6,87.2
12,3,1,0,5,7,3,0.9594,30.6,14.2,55.2
6,4,0,0,3,4,9,0.0481,2.2,1.4,96.4
14,11,0,0,5,4,8,0.4658,9.0,0.4,90.6
10,5,0,0,0,3,0,0.0,17.2,2.8,80.0
9,3,0,0,5,1,8,0.5397,12.8,4.0,83.2
8,3,0,0,5,2,8,0.4733,0.0,0.4,99.6
8,2,0,0,0,3,0,0.0,12.8,3.0,84.2
13,4,1,0,3,2,9,0.0685,15.0,1.8,83.2
6,6,0,1,0,2,0,0.0,42.4,0.6,57.0
7,7,0,1,4,3,8,0.323,21.6,1.4,77.0
13,11,1,0,0,3,0,0.0,37.0,2.2,60.8
10,4,0,0,0,5,0,0.0,14.2,3.2,82.6
10,4,1,0,0,2,0,0.0,28.6,4.2,67.2
10,4,0,0,3,5,8,0.4099,25.0,4.0,71.0
3,2,1,0,3,7,8,0.2021,5.0,2.2,92.8
8,2,0,0,0,5,0,0.0,8.8,2.0,89.2
10,6,0,0,3,3,9,0.0478,10.0,2.6,87.4
8,8,0,1,0,2,0,0.0,49.8,1.6,48.6
5,2,0,0,0,6,0,0.0,6.6,0.6,92.8
14,8,0,0,0,8,0,0.0,8.4,2.6,89.0
6,3,0,0,3,6,9,0.0679,2.4,0.6,97.0
12,9,1,0,0,8,0,0.0,13.6,3.2,83.2
4,3,0,0,5,2,6,0.7178,0.0,0.0,100.0
6,3,0,0,3,6,9,0.0095,2.0,0.6,97.4
4,3,0,0,0,6,0,0.0,7.0,1.6,91.4
6,3,0,0,4,1,7,0.5667,56.0,2.6,41.4
14,14,0,1,0,6,0,0.0,42.6,1.0,56.4
14,4,0,0,3,6,8,0.5355,27.0,8.4,64.6
6,4,0,0,3,7,8,0.3074,7.6,2.4,90.0
13,4,1,0,3,7,9,0.0614,7.2,11.6,81.2
11,4,0,0,5,6,7,0.6557,3.2,0.0,96.8
12,5,0,0,4,8,8,0.281,0.0,2.2,97.8
10,2,0,0,0,6,0,0.0,6.6,3.2,90.2
14,3,1,0,4,1,9,0.1529,31.2,2.0,66.8
12,3,1,0,0,5,0,0.0,17.4,2.8,79.8
9,6,1,0,3,2,8,0.3969,61.4,3.8,34.8
4,3,0,0,4,4,9,0.0828,0.2,0.0,99.8
12,9,0,0,3,7,9,0.138,3.0,0.4,96.6
7,6,0,0,5,1,9,0.1631,6.2,3.4,90.4
12,3,0,0,4,4,7,0.6232,53.2,1.0,45.8
12,11,0,0,5,6,5,0.7856,95.0,5.0,0.0
9,9,0,1,3,5,7,0.5938,18.6,0.4,81.0
13,6,0,0,0,6,0,0.0,9.0,3.6,87.4
7,2,0,0,5,3,9,0.0956,0.0,0.0,100.0
13,11,0,0,4,4,9,0.1644,14.4,0.8,84.8
9,5,0,0,3,3,8,0.2885,22.6,4.4,73.0
3,2,0,0,5,1,6,0.6777,90.4,1.6,8.0
12,9,0,0,5,6,7,0.6324,15.2,0.6,84.2
12,4,0,0,5,7,8,0.2518,0.6,0.2,99.2
12,11,0,0,4,6,9,0.0586,1.4,0.0,98.6
11,5,0,0,3,3,6,0.7044,75.6,6.4,18.0
14,13,0,0,5,6,8,0.5515,32.2,2.4,65.4
10,5,0,0,0,7,0,0.0,6.4,2.6,91.0
13,11,1,0,4,4,8,0.2888,5.4,5.0,89.6
10,3,0,0,0,2,0,0.0,24.8,3.0,72.2
11,5,0,0,0,8,0,0.0,6.8,3.8,89.4
9,7,0,0,3,4,8,0.3949,30.8,3.4,65.8
11,2,0,0,3,1,8,0.4371,77.8,2.6,19.6
12,5,0,0,5,1,9,0.0956,25.2,0.2,74.6
13,6,0,0,4,3,8,0.5161,41.6,6.4,52.0
14,12,0,0,5,1,4,0.8982,100.0,0.0,0.0
11,8,0,0,3,3,9,0.0202,18.8,5.4,75.8
12,10,0,0,4,7,8,0.5453,3.8,0.2,96.0
13,9,0,0,3,3,9,0.1636,14.8,3.0,82.2
11,5,0,0,5,3,7,0.6085,22.0,8.6,69.4
4,3,0,0,5,2,5,0.7848,48.6,18.8,32.6
13,2,0,0,3,1,9,0.0951,30.2,4.0,65.8
11,3,1,0,3,2,9,0.0603,29.6,7.6,62.8
14,5,0,0,3,7,9,0.13,6.4,2.2,91.4
5,3,0,0,5,2,8,0.2097,23.6,0.0,76.4
13,11,1,0,0,6,0,0.0,22.6,1.8,75.6
13,4,0,0,0,7,0,0.0,10.2,2.0,87.8
10,3,0,0,3,3,8,0.388,6.6,3.6,89.8
8,6,1,0,5,2,7,0.6186,4.2,3.0,92.8
7,2,1,0,0,6,0,0.0,9.2,2.0,88.8
14,13,0,0,4,5,7,0.6691,66.6,2.0,31.4
10,5,1,0,3,8,8,0.4272,6.8,3.8,89.4
14,10,0,0,0,8,0,0.0,16.8,1.6,81.6
7,2,0,0,5,5,7,0.5749,7.8,6.8,85.4
7,6,1,0,0,5,0,0.0,17.4,2.0,80.6
13,12,0,0,4,5,8,0.4577,7.4,0.6,92.0
9,3,0,0,0,5,0,0.0,10.2,1.6,88.2
13,3,0,0,5,3,8,0.3677,0.6,1.4,98.0
4,3,0,0,4,1,9,0.0393,4.8,0.8,94.4
14,8,0,0,4,1,8,0.3748,55.6,0.0,44.4
10,10,0,1,4,7,7,0.6044,10.0,0.0,90.0
12,8,0,0,0,8,0,0.0,9.0,3.4,87.6
10,7,1,0,5,8,6,0.7474,0.8,0.8,98.4
12,4,1,0,5,8,7,0.625,40.0,0.8,59.2
10,4,0,0,5,1,8,0.1979,24.4,6.8,68.8
5,2,1,0,3,6,9,0.0172,3.0,1.6,95.4
12,5,0,0,4,4,8,0.2812,16.6,2.8,80.6
12,5,0,0,4,6,8,0.479,24.2,5.2,70.6
5,5,0,1,0,6,0,0.0,13.6,1.0,85.4
11,6,1,0,4,1,9,0.0281,47.8,2.6,49.6
13,8,0,0,3,1,9,0.088,51.4,4.0,44.6
13,7,0,0,3,5,9,0.0799,7.4,2.4,90.2
14,2,0,0,5,7,3,0.957,28.2,14.2,57.6
9,3,0,0,5,3,9,0.0402,0.0,0.0,100.0
13,8,0,0,3,6,9,0.0694,8.0,1.0,91.0
12,3,0,0,4,4,7,0.5864,5.6,7.6,86.8
4,2,0,0,0,8,0,0.0,4.2,1.4,94.4
11,3,0,0,5,5,7,0.638,3.8,0.2,96.0
7,6,0,0,0,2,0,0.0,29.4,3.6,67.0
5,3,1,0,5,4,7,0.5882,1.4,1.0,97.6
9,5,0,0,0,1,0,0.0,39.6,4.8,55.6
9,9,0,1,4,8,8,0.4059,1.6,0.0,98.4
8,3,0,0,0,6,0,0.0,7.4,1.6,91.0
6,3,1,0,3,1,8,0.26,39.0,6.2,54.8
9,8,0,0,0,7,0,0.0,10.4,3.6,86.0
9,8,0,0,5,5,8,0.3849,13.6,0.6,85.8
9,2,0,0,5,2,8,0.5507,1.2,2.8,96.0
5,4,0,0,5,1,8,0.2814,32.8,3.4,63.8
5,5,0,1,0,4,0,0.0,18.0,0.8,81.2
12,2,0,0,5,1,8,0.4055,27.8,6.8,65.4
14,6,0,0,5,7,8,0.2549,0.0,0.2,99.8
11,5,0,0,5,2,8,0.3286,1.0,0.8,98.2
6,2,0,0,5,5,7,0.5649,5.0,0.2,94.8
14,4,0,0,0,8,0,0.0,9.4,3.0,87.6
8,5,0,0,0,6,0,0.0,7.6,2.8,89.6
11,7,1,0,5,4,8,0.4278,0.0,0.4,99.6
14,7,1,0,5,7,8,0.3774,0.0,0.2,99.8
12,3,0,0,0,4,0,0.0,15.2,2.4,82.4
13,3,1,0,0,6,0,0.0,16.0,2.0,82.0
10,4,0,0,0,4,0,0.0,14.2,3.4,82.4
11,5,0,0,3,2,9,0.0797,15.6,2.0,82.4
7,6,0,0,0,1,0,0.0,37.2,6.8,56.0
9,3,0,0,0,5,0,0.0,7.2,2.2,90.6
12,11,1,0,4,6,8,0.4804,35.4,1.2,63.4
13,12,0,0,0,8,0,0.0,14.6,2.4,83.0
5,2,1,0,3,6,8,0.1726,9.8,2.4,87.8
14,7,0,0,4,8,9,0.1189,2.8,3.8,93.4
8,7,0,0,4,1,8,0.3313,69.4,1.6,29.0
8,6,1,0,4,4,8,0.2992,12.0,2.8,85.2
13,7,0,0,0,3,0,0.0,24.4,2.8,72.8
10,2,0,0,3,2,8,0.1907,32.6,2.2,65.2
13,3,0,0,4,4,8,0.4966,29.2,7.6,63.2
11,4,0,0,0,2,0,0.0,27.0,3.2,69.8
10,2,1,0,3,2,8,0.4299,46.0,4.6,49.4
12,10,0,0,5,7,7,0.6455,0.0,0.2,99.8
7,5,0,0,3,6,8,0.3573,5.0,1.6,93.4
12,6,0,0,4,3,7,0.5923,18.8,1.6,79.6
13,5,0,0,4,8,6,0.7022,41.8,5.4,52.8
10,3,1,0,4,4,8,0.2113,6.6,0.0,93.4
14,13,1,0,4,1,9,0.1557,42.6,1.4,56.0
9,5,1,0,5,4,8,0.1928,0.0,0.0,100.0
6,2,1,0,0,8,0,0.0,10.0,0.8,89.2
6,2,0,0,3,5,9,0.0099,3.6,0.8,95.6
13,8,0,0,5,5,8,0.5221,28.0,2.0,70.0
10,4,0,0,5,4,7,0.6205,0.6,0.8,98.6
9,8,1,0,3,6,9,0.0568,10.4,1.0,88.6
8,4,0,0,3,6,9,0.1246,1.4,2.2,96.4
13,8,1,0,0,4,0,0.0,23.6,2.0,74.4
12,9,1,0,3,7,8,0.3986,16.6,2.0,81.4
14,4,0,0,3,6,9,0.1094,4.0,3.4,92.6
7,5,1,0,5,1,8,0.2775,57.8,0.6,41.6
13,6,0,0,4,4,7,0.6508,39.4,13.0,47.6
13,8,0,0,5,8,7,0.6376,11.2,0.4,88.4
9,2,0,0,4,5,8,0.3881,6.0,1.2,92.8
10,3,0,0,3,8,9,0.0076,2.8,1.2,96.0
7,5,0,0,4,2,9,0.1244,11.6,0.6,87.8
12,3,0,0,0,4,0,0.0,12.6,2.0,85.4
9,6,1,0,4,7,9,0.139,0.2,0.0,99.8
11,3,0,0,4,4,9,0.1462,1.0,1.0,98.0
11,6,1,0,0,7,0,0.0,10.6,3.2,86.2
13,6,1,0,0,4,0,0.0,22.8,3.6,73.6
14,3,1,0,4,1,9,0.1355,37.8,3.2,59.0
8,2,0,0,3,5,8,0.1752,11.4,0.8,87.8
13,5,0,0,4,3,9,0.0783,12.0,4.8,83.2
9,9,0,1,5,3,8,0.4047,12.8,0.0,87.2
3,2,0,0,0,4,0,0.0,10.6,1.4,88.0
9,8,0,0,0,2,0,0.0,30.0,3.8,66.2
12,6,0,0,5,3,4,0.9404,40.8,0.0,59.2
13,7,0,0,0,5,0,0.0,14.8,4.6,80.6
10,5,0,0,0,2,0,0.0,29.2,3.8,67.0
10,3,1,0,3,2,8,0.4197,48.4,4.0,47.6
4,2,0,0,0,8,0,0.0,6.2,1.8,92.0
12,3,0,0,3,2,6,0.7728,27.6,12.6,59.8
11,2,0,0,3,5,9,0.0284,4.4,2.2,93.4
14,11,0,0,3,5,8,0.5377,50.4,1.8,47.8
14,6,0,0,3,5,8,0.5444,19.8,6.4,73.8
11,2,0,0,4,7,8,0.1977,6.6,1.2,92.2
9,3,1,0,5,2,8,0.2263,21.8,1.0,77.2
8,2,0,0,3,6,9,0.1285,2.0,1.4,96.6
12,3,0,0,4,3,9,0.091,6.2,0.2,93.6
8,5,0,0,3,8,8,0.3605,10.4,3.0,86.6
10,4,1,0,4,2,9,0.1583,5.8,2.0,92.2
12,6,0,0,0,7,0,0.0,10.6,1.8,87.6
14,8,0,0,0,8,0,0.0,10.8,3.0,86.2
13,4,1,0,5,5,9,0.1048,0.0,0.0,100.0
14,12,1,0,3,7,6,0.7664,70.0,7.2,22.8
10,6,0,0,0,2,0,0.0,25.4,3.4,71.2
6,4,1,0,3,8,8,0.2976,7.2,2.0,90.8
13,8,1,0,0,7,0,0.0,14.8,2.8,82.4
8,7,0,0,3,6,9,0.0113,18.8,1.8,79.4
5,4,0,0,3,1,8,0.4073,19.6,4.4,76.0
12,5,0,0,0,1,0,0.0,48.2,2.8,49.0
9,6,0,0,0,2,0,0.0,29.4,3.8,66.8
12,10,0,0,4,2,8,0.3037,14.6,1.8,83.6
13,10,0,0,5,6,9,0.1049,0.0,0.0,100.0
10,7,0,0,0,7,0,0.0,9.8,3.0,87.2
9,6,1,0,4,1,8,0.4422,22.2,0.8,77.0
13,6,1,0,5,7,9,0.1651,0.0,0.0,100.0
13,7,0,0,4,6,8,0.5064,14.4,3.0,82.6
10,10,0,1,5,6,8,0.4181,16.8,0.0,83.2
10,10,0,1,0,7,0,0.0,21.0,2.8,76.2
5,2,1,0,0,4,0,0.0,16.2,2.8,81.0
9,4,0,0,5,3,8,0.4063,27.8,3.8,68.4
11,9,0,0,3,4,8,0.4559,26.8,3.0,70.2
7,6,0,0,5,2,8,0.5,0.8,0.0,99.2
13,10,0,0,4,3,8,0.4363,33.0,4.0,63.0
4,3,0,0,4,6,6,0.6942,59.4,12.4,28.2
11,4,0,0,4,7,7,0.6114,46.4,2.6,51.0
12,2,0,0,5,4,8,0.4642,0.8,1.0,98.2
11,5,0,0,0,3,0,0.0,18.4,3.8,77.8
10,4,0,0,4,8,8,0.4124,13.4,4.0,82.6
12,4,0,0,5,2,8,0.3932,4.8,2.2,93.0
3,2,1,0,4,1,8,0.3516,5.0,7.4,87.6
10,2,0,0,0,6,0,0.0,7.0,2.4,90.6
11,2,0,0,4,8,8,0.4564,5.4,2.6,92.0
6,5,0,0,5,8,5,0.7849,45.2,3.8,51.0
8,3,0,0,3,6,9,0.1173,1.6,0.6,97.8
12,8,0,0,3,1,8,0.4792,80.4,2.8,16.8
14,10,0,0,0,4,0,0.0,24.8,2.6,72.6
12,7,1,0,3,5,9,0.0539,8.4,0.8,90.8
11,6,0,0,3,3,9,0.1615,8.6,3.8,87.6
14,7,0,0,4,6,9,0.1631,20.6,1.0,78.4
5,4,1,0,5,7,7,0.6249,0.0,0.0,100.0
12,9,1,0,0,4,0,0.0,26.2,1.6,72.2
10,5,0,0,5,8,8,0.4195,5.0,0.4,94.6
13,6,0,0,5,6,8,0.5202,13.8,4.4,81.8
7,3,0,0,4,4,9,0.1376,0.6,0.4,99.0
12,6,0,0,0,2,0,0.0,29.4,5.2,65.4
14,8,0,0,5,2,8,0.4363,8.8,7.8,83.4
12,11,0,0,0,2,0,0.0,38.6,2.2,59.2
13,12,0,0,5,5,9,0.1001,0.0,0.0,100.0
14,2,0,0,0,2,0,0.0,32.6,2.4,65.0
14,10,0,0,0,2,0,0.0,43.0,3.0,54.0
14,2,0,0,4,2,8,0.1969,29.4,0.4,70.2
8,3,0,0,0,6,0,0.0,6.8,3.4,89.8
9,2,0,0,5,5,5,0.7844,36.8,33.6,29.6
10,5,0,0,4,7,8,0.2151,0.8,0.4,98.8
14,7,0,0,4,7,8,0.1951,1.4,1.6,97.0
13,8,0,0,5,1,7,0.56,43.0,8.6,48.4
12,2,0,0,5,5,3,0.9629,18.2,15.6,66.2
13,3,0,0,5,6,5,0.7856,28.6,53.4,18.0
12,2,0,0,5,3,7,0.6221,70.8,1.6,27.6
14,9,0,0,0,8,0,0.0,11.4,2.4,86.2
11,4,0,0,0,4,0,0.0,14.4,3.8,81.8
14,2,0,0,4,7,8,0.2544,6.6,2.2,91.2
13,9,1,0,5,8,8,0.3988,6.0,0.8,93.2
6,4,0,0,5,5,5,0.785,14.6,14.0,71.4
3,2,1,0,4,7,8,0.3602,12.0,0.0,88.0
10,7,0,0,0,4,0,0.0,19.2,3.2,77.6
11,5,0,0,0,3,0,0.0,23.4,2.8,73.8
5,3,0,0,4,8,9,0.1237,9.4,0.4,90.2
10,6,0,0,0,7,0,0.0,9.2,3.6,87.2
12,8,0,0,3,5,9,0.0537,9.8,2.6,87.6
6,3,0,0,4,2,9,0.1077,7.6,0.0,92.4
13,3,0,0,3,7,8,0.217,9.0,0.8,90.2
14,3,0,0,4,1,8,0.2274,69.6,0.8,29.6
13,8,0,0,3,1,9,0.1561,53.0,2.6,44.4
12,11,0,0,5,8,8,0.4814,25.0,1.4,73.6
11,7,0,0,3,4,8,0.4405,36.2,2.8,61.0
9,7,0,0,3,3,8,0.3297,29.2,8.0,62.8
14,7,0,0,4,5,8,0.4645,3.8,7.2,89.0
13,10,0,0,0,8,0,0.0,14.2,2.8,83.0
9,5,0,0,4,6,9,0.1383,3.4,3.8,92.8
6,2,0,0,0,3,0,0.0,17.4,3.4,79.2
8,3,0,0,0,2,0,0.0,19.6,3.2,77.2
13,6,0,0,5,1,8,0.5103,76.6,4.8,18.6
14,8,1,0,0,8,0,0.0,15.4,2.4,82.2
4,3,0,0,3,2,9,0.1085,6.0,1.4,92.6
12,10,0,0,5,7,9,0.1695,0.0,0.0,100.0
13,9,0,0,4,2,5,0.7854,88.2,5.2,6.6
9,2,0,0,0,7,0,0.0,6.4,2.0,91.6
7,3,0,0,5,1,9,0.0889,8.0,3.8,88.2
14,5,1,0,3,6,8,0.2868,15.4,1.2,83.4
10,4,0,0,5,4,7,0.6556,6.6,1.2,92.2
12,11,0,0,4,4,8,0.3047,8.0,0.4,91.6
11,2,0,0,4,1,8,0.1931,50.4,1.8,47.8
7,2,1,0,0,7,0,0.0,10.0,1.0,89.0
10,8,0,0,5,7,9,0.1592,0.0,0.0,100.0
13,10,1,0,0,4,0,0.0,27.6,2.0,70.4
10,7,0,0,3,1,9,0.0993,49.6,4.0,46.4
14,3,0,0,4,1,8,0.3742,44.8,4.0,51.2
7,7,0,1,0,6,0,0.0,18.6,0.8,80.6
13,3,1,0,3,3,9,0.0661,11.0,4.2,84.8
13,9,1,0,4,3,8,0.4264,13.2,1.8,85.0
12,5,0,0,5,8,8,0.5162,0.0,0.0,100.0
10,10,0,1,5,1,8,0.4355,53.2,0.2,46.6
12,5,1,0,0,7,0,0.0,10.4,3.0,86.6
11,3,0,0,5,6,9,0.1478,0.0,0.0,100.0
9,8,0,0,0,8,0,0.0,8.6,3.4,88.0
12,6,0,0,4,7,9,0.0448,2.0,0.0,98.0
7,6,0,0,3,1,8,0.3196,70.8,4.8,24.4
6,2,0,0,0,3,0,0.0,14.6,1.6,83.8
13,7,0,0,4,7,8,0.3668,3.4,5.4,91.2
11,9,0,0,5,6,7,0.6174,8.6,4.8,86.6
14,7,0,0,3,3,9,0.1161,16.6,1.2,82.2
12,3,1,0,5,8,4,0.8005,0.0,1.6,98.4
14,8,1,0,3,5,9,0.1363,12.2,0.6,87.2
10,5,0,0,0,6,0,0.0,9.4,3.8,86.8
10,8,0,0,0,2,0,0.0,31.6,5.2,63.2
8,6,0,0,5,8,7,0.6619,0.6,0.6,98.8
13,9,1,0,0,6,0,0.0,18.6,1.4,80.0
12,5,0,0,5,5,8,0.517,0.0,0.0,100.0
7,7,0,1,3,3,8,0.3226,27.4,1.2,71.4
13,8,0,0,3,4,9,0.156,6.0,1.6,92.4
13,6,0,0,0,1,0,0.0,53.4,3.4,43.2
11,4,0,0,5,3,7,0.6425,6.0,5.2,88.8
13,10,0,0,5,8,7,0.6441,12.6,20.4,67.0
5,5,0,1,0,6,0,0.0,15.6,1.0,83.4
13,4,0,0,4,8,9,0.101,1.4,0.4,98.2
14,7,0,0,5,5,7,0.6604,88.6,1.4,10.0
12,9,1,0,4,4,8,0.4363,6.0,10.0,84.0
9,8,0,0,0,3,0,0.0,23.6,3.0,73.4
14,7,0,0,5,5,9,0.1557,0.2,0.0,99.8
13,3,0,0,4,4,8,0.3183,23.0,4.2,72.8
10,9,0,0,0,3,0,0.0,24.2,2.8,73.0
9,3,0,0,3,6,9,0.0125,1.0,0.6,98.4
11,4,1,0,0,4,0,0.0,17.6,3.4,79.0
7,5,0,0,0,1,0,0.0,38.2,7.4,54.4
4,3,0,0,4,3,8,0.2554,17.6,1.8,80.6
11,8,0,0,3,7,8,0.4042,5.0,1.8,93.2
14,10,0,0,3,6,9,0.1434,7.2,0.8,92.0
14,5,0,0,0,4,0,0.0,19.8,4.2,76.0
12,3,0,0,4,5,8,0.4764,23.2,5.8,71.0
11,6,1,0,5,4,7,0.6114,39.6,10.6,49.8
6,5,1,0,3,7,9,0.0791,9.8,0.6,89.6
12,5,0,0,5,7,7,0.5909,0.4,0.2,99.4
13,6,0,0,5,1,6,0.7383,38.4,8.2,53.4
8,4,1,0,3,4,9,0.0044,5.2,1.2,93.6
14,2,1,0,5,2,9,0.1707,5.2,2.4,92.4
12,9,0,0,0,8,0,0.0,12.4,2.8,84.8
9,9,0,1,0,8,0,0.0,15.2,1.4,83.4
5,3,0,0,3,3,8,0.2619,17.0,2.4,80.6
8,3,0,0,0,2,0,0.0,18.4,2.4,79.2
14,13,0,0,5,7,8,0.2003,0.6,0.0,99.4
11,3,0,0,0,7,0,0.0,7.2,1.8,91.0
6,4,0,0,4,1,5,0.7846,93.6,2.8,3.6
11,2,0,0,5,8,8,0.4467,2.2,0.4,97.4
13,10,1,0,5,6,7,0.6484,71.6,1.6,26.8
13,11,0,0,5,7,8,0.5102,18.2,1.0,80.8
12,12,0,1,5,7,8,0.4866,15.2,0.0,84.8
9,7,0,0,3,1,8,0.401,72.8,1.2,26.0
13,9,0,0,4,5,8,0.2779,5.0,0.8,94.2
9,7,1,0,0,2,0,0.0,30.8,4.0,65.2
14,3,1,0,3,6,8,0.1961,7.8,4.0,88.2
7,6,1,0,3,5,8,0.3821,19.8,3.2,77.0
14,6,0,0,3,5,8,0.3184,16.6,1.4,82.0
12,6,0,0,3,8,9,0.0524,3.8,1.6,94.6
5,3,0,0,0,7,0,0.0,10.2,1.4,88.4
12,10,0,0,0,3,0,0.0,30.8,3.0,66.2
7,6,0,0,4,8,8,0.425,0.2,0.6,99.2
10,6,0,0,3,5,8,0.3626,2.4,4.4,93.2
8,2,0,0,4,7,9,0.0599,0.8,1.8,97.4
13,5,0,0,5,7,8,0.2889,0.4,0.0,99.6
12,8,0,0,0,1,0,0.0,51.0,4.4,44.6
9,2,1,0,0,1,0,0.0,39.0,5.4,55.6
10,4,0,0,5,8,9,0.1697,0.0,0.0,100.0
8,7,0,0,4,6,8,0.3342,7.2,1.0,91.8
9,7,0,0,5,8,8,0.502,0.0,0.0,100.0
14,8,0,0,5,7,9,0.132,0.0,0.0,100.0
9,9,0,1,0,8,0,0.0,19.2,1.2,79.6
11,2,1,0,5,2,8,0.494,10.0,6.2,83.8
14,10,1,0,0,8,0,0.0,16.8,2.8,80.4
7,6,1,0,3,4,8,0.2903,28.8,16.8,54.4
4,2,1,0,5,3,8,0.23,0.0,11.0,89.0
13,5,1,0,4,4,8,0.5054,44.0,5.8,50.2
9,8,0,0,0,6,0,0.0,14.0,3.2,82.8
13,7,0,0,4,2,8,0.3388,43.8,0.2,56.0
12,9,1,0,5,2,7,0.5746,8.6,4.6,86.8
12,3,0,0,5,5,8,0.5469,0.0,0.0,100.0
6,3,0,0,5,1,7,0.5655,89.2,0.2,10.6
12,4,0,0,0,1,0,0.0,54.2,3.0,42.8
9,3,0,0,3,1,9,0.0209,27.6,2.0,70.4
14,10,0,0,0,6,0,0.0,19.6,1.8,78.6
11,7,0,0,4,3,8,0.1915,5.0,2.4,92.6
11,2,1,0,4,6,9,0.082,17.6,0.4,82.0
9,8,0,0,5,2,7,0.5956,62.4,1.2,36.4
11,3,0,0,4,5,9,0.0264,5.0,3.6,91.4
12,4,0,0,4,3,8,0.4342,8.0,5.2,86.8
11,2,0,0,3,6,8,0.4534,17.0,4.2,78.8
10,3,0,0,4,8,8,0.2952,1.0,0.4,98.6
9,5,0,0,5,1,7,0.6177,0.0,68.0,32.0
10,7,0,0,5,8,8,0.5457,0.0,0.0,100.0
3,2,0,0,3,6,9,0.0897,2.8,0.2,97.0
14,10,1,0,3,1,9,0.1297,55.0,1.0,44.0
13,8,0,0,5,4,9,0.0878,0.0,0.0,100.0
6,2,0,0,5,2,7,0.622,30.0,6.4,63.6
14,8,1,0,3,7,9,0.1289,3.2,2.0,94.8
10,9,0,0,4,6,7,0.5994,20.2,5.0,74.8
9,6,0,0,0,7,0,0.0,8.4,2.6,89.0
9,6,1,0,4,7,8,0.4142,6.2,1.8,92.0
13,2,1,0,3,8,8,0.5029,16.0,5.8,78.2
9,6,0,0,0,4,0,0.0,17.0,2.4,80.6
12,9,0,0,5,8,9,0.1699,0.0,0.0,100.0
8,4,0,0,4,3,7,0.589,16.4,3.0,80.6
4,2,0,0,4,5,9,0.086,0.0,0.2,99.8
14,4,0,0,0,4,0,0.0,18.0,2.4,79.6
9,4,1,0,3,7,8,0.389,16.2,2.4,81.4
11,4,0,0,5,6,8,0.5094,0.0,0.0,100.0
10,10,0,1,4,5,7,0.6057,21.6,0.0,78.4
7,7,0,1,4,5,8,0.3305,15.0,4.0,81.0
11,3,0,0,4,5,9,0.1244,1.8,1.0,97.2
6,5,0,0,5,4,6,0.6977,65.4,1.0,33.6
4,4,0,1,5,6,7,0.6392,3.0,0.0,97.0
8,2,1,0,3,2,8,0.1951,32.4,4.0,63.6
12,4,1,0,3,4,9,0.1335,6.6,5.4,88.0
14,8,1,0,3,1,8,0.4016,52.8,5.4,41.8
11,5,0,0,4,8,8,0.2707,7.6,0.2,92.2
6,3,0,0,3,4,9,0.0084,13.2,2.6,84.2
9,7,0,0,4,8,9,0.1557,2.2,0.0,97.8
13,5,0,0,0,6,0,0.0,14.4,2.6,83.0
10,5,0,0,5,7,8,0.182,0.0,0.0,100.0
10,5,0,0,3,2,9,0.0476,16.6,2.2,81.2
4,2,0,0,4,8,8,0.178,4.6,0.8,94.6
12,4,0,0,4,2,9,0.149,18.8,6.2,75.0
11,8,0,0,0,5,0,0.0,15.8,2.4,81.8
12,9,0,0,0,7,0,0.0,14.0,2.4,83.6
9,8,0,0,4,7,7,0.6454,2.6,5.8,91.6
14,7,0,0,4,6,8,0.4318,5.8,0.8,93.4
9,8,0,0,5,1,9,0.0068,0.0,1.0,99.0
13,13,0,1,5,1,7,0.6435,87.0,0.2,12.8
9,5,0,0,5,5,8,0.2802,5.8,0.4,93.8
13,6,0,0,4,5,8,0.3086,8.4,0.2,91.4
11,6,1,0,4,3,9,0.1242,3.6,0.2,96.2
13,2,1,0,0,6,0,0.0,13.0,2.0,85.0
11,9,0,0,5,2,6,0.7828,16.6,9.8,73.6
11,8,0,0,4,8,8,0.3638,7.6,6.0,86.4
11,3,0,0,3,5,9,0.1465,4.0,1.8,94.2
6,2,0,0,5,3,8,0.177,4.2,0.2,95.6
10,5,0,0,5,6,7,0.6012,52.8,0.8,46.4
9,3,0,0,0,4,0,0.0,10.8,2.4,86.8
10,6,0,0,5,4,8,0.3771,0.0,0.6,99.4
4,2,0,0,4,8,7,0.653,1.0,2.0,97.0
11,2,0,0,4,8,9,0.0812,0.4,0.4,99.2
11,11,0,1,0,6,0,0.0,27.0,0.4,72.6
3,2,0,0,3,1,9,0.0574,11.8,12.4,75.8
13,11,0,0,5,7,7,0.6501,57.4,2.4,40.2
12,8,1,0,0,2,0,0.0,35.2,3.0,61.8
11,8,0,0,4,4,9,0.125,17.6,2.2,80.2
